File,State,Column Name,Category,New Key,Data Type
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_50_59,Cases,# Cases Age [50-59],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_60_69,Cases,# Cases Age [60-69],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_70_plus,Cases,# Cases Age [70+],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_AIAN,Cases,# Cases Race/Ethnicity: AIAN,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_Asian,Cases,# Cases Race/Ethnicity: Asian,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_Black,Cases,# Cases Race/Ethnicity: Black,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_Female,Cases,Total Cases: Female,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_GenderUnknown,Cases,Total Confirmed Cases: Unknown Gender,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_Hispanic,Cases,# Cases Race/Ethnicity: Hispanic,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_Male,Cases,Total Cases: Male,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_Other,Cases,# Cases Race/Ethnicity: Other,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,ConfirmedCases_White,Cases,# Cases Race/Ethnicity: White,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths,Death,Total Deaths,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_0_9,Death,# Deaths Age [0-9],int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_10_19,Death,# Deaths Age [10-19],int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_20_29,Death,# Deaths Age [20-29],int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_30_39,Death,# Deaths Age [30-39],int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_40_49,Death,# Deaths Age [40-49],int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_50_59,Death,# Deaths Age [50-59],int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_60_69,Death,# Deaths Age [60-69],int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_70_plus,Death,# Deaths Age [70+],int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_AIAN,Death,# Deaths Race/Ethnicity: AIAN,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_Asian,Death,# Deaths Race/Ethnicity: Asian,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_Black,Death,# Deaths Race/Ethnicity: Black,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_Female,Death,Total Deaths: Female,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_GenderUnknown,Death,Total Deaths: Unknown Gender,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_Hispanic,Death,# Deaths Race/Ethnicity: Hispanic,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_Male,Death,Total Deaths: Male,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_Other,Death,# Deaths Race/Ethnicity: Other,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Deaths_White,Death,# Deaths Race/Ethnicity: White,int64
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Total Tested: Lab_CPL,Testing,Total Tested: Lab CPL,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Total Tested: Lab_LabCorp,Testing,Total Tested: Lab LabCorp,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Total Tested: Lab_NSPHL,Testing,Total Tested: Lab NSPHL,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Total Tested: Lab_Other,Testing,Total Tested: Lab Other,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Total Tested: Lab_Quest,Testing,Total Tested: Lab Quest,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Total Tested: Lab_RRMC,Testing,Total Tested: Lab RRMC,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Total Tested: Lab_SNPHL,Testing,Total Tested: Lab SNPHL,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,Total Tested: Lab_UMC,Testing,Total Tested: Lab UMC,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_0_9,Testing,# Tested Negative Age [0-9],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_10_19,Testing,# Tested Negative Age [10-19],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_20_29,Testing,# Tested Negative Age [20-29],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_30_39,Testing,# Tested Negative Age [30-39],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_40_49,Testing,# Tested Negative Age [40-49],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_50_59,Testing,# Tested Negative Age [50-59],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_60_69,Testing,# Tested Negative Age [60-69],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_70_plus,Testing,# Tested Negative Age [70+],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_AIAN,Testing,# Tested Negative Race/Ethnicity: AIAN,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_Asian,Testing,# Tested Negative Race/Ethnicity: Asian,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_Black,Testing,# Tested Negative Race/Ethnicity: Black,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_Female,Testing,Total Tested Negative: Female,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_GenderUnknown,Testing,Total Negative Tested: Unknown Gender,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_Hispanic,Testing,# Tested Negative Race/Ethnicity: Hispanic,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_Male,Testing,Total Tested Negative: Male,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_Other,Testing,# Tested Negative Race/Ethnicity: Other,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalNegative_White,Testing,Total Tested Negative: White,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_0_9,Testing,# Tested Age [0-9],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_10_19,Testing,# Tested Age [10-19],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_20_29,Testing,# Tested Age [20-29],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_30_39,Testing,# Tested Age [30-39],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_40_49,Testing,# Tested Age [40-49],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_50_59,Testing,# Tested Age [50-59],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_60_69,Testing,# Tested Age [60-69],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_70_plus,Testing,# Tested Age [70+],object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_AIAN,Testing,# Tested Race/Ethnicity: AIAN,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_Asian,Testing,# Tested Race/Ethnicity: Asian,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_Black,Testing,# Tested Race/Ethnicity: Black,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_Female,Testing,Total Tested: Female,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_GenderUnknown,Testing,Total Tested: Unknown Gender,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_Hispanic,Testing,# Tested Race/Ethnicity: Hispanic,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_Male,Testing,Total Tested: Male,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_Other,Testing,# Tested Race/Ethnicity: Other,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTested_White,Testing,# Tested Race/Ethnicity: White,object
../../../covid19demographics-fall/NV/data/data_V9.csv,NV,TotalTests,Testing,Total Tested,object
../../../covid19demographics-fall/NY/data/data.csv,NY,0_17_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,18_44_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,45_64_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,65_74_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,75+_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [75+]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,City_Total_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Total",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,0_17_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,18_44_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,45_64_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,65_74_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,75+_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [75+]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,City_Total_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Total",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,0_17_DEATH_RATE,Death,"Death Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,18_44_DEATH_RATE,Death,"Death Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,45_64_DEATH_RATE,Death,"Death Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,65_74_DEATH_RATE,Death,"Death Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,75+_DEATH_RATE,Death,"Death Rate per 100,000: Age [75+]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,City_Total_DEATH_RATE,Death,"Death Rate per 100,000: Total",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,0_17_CASE_COUNT,Cases,# Cases Age [0-17],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,18_44_CASE_COUNT,Cases,# Cases Age [18-44],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,45_64_CASE_COUNT,Cases,# Cases Age [45-64],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,65_74_CASE_COUNT,Cases,# Cases Age [65-74],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,75+_CASE_COUNT,Cases,# Cases Age [75+],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,City_Total_CASE_COUNT,Cases,Total Cases,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,0_17_HOSP_COUNT,Hospital,# Hospitalized Age [0-17],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,18_44_HOSP_COUNT,Hospital,# Hospitalized Age [18-44],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,45_64_HOSP_COUNT,Hospital,# Hospitalized Age [45-64],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,65_74_HOSP_COUNT,Hospital,# Hospitalized Age [65-74],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,75+_HOSP_COUNT,Hospital,# Hospitalized Age [75+],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,City_Total_HOSP_COUNT,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,0_17_DEATH_COUNT,Death,# Deaths Age [0-17],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,18_44_DEATH_COUNT,Death,# Deaths Age [18-44],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,45_64_DEATH_COUNT,Death,# Deaths Age [45-64],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,65_74_DEATH_COUNT,Death,# Deaths Age [65-74],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,75+_DEATH_COUNT,Death,# Deaths Age [75+],int64
../../../covid19demographics-fall/NY/data/data.csv,NY,City_Total_DEATH_COUNT,Death,Total Deaths,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Female_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Female",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Male_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Male",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Female_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Female",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Male_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Male",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Female_DEATH_RATE,Death,"Death Rate per 100,000: Female",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Male_DEATH_RATE,Death,"Death Rate per 100,000: Male",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Female_CASE_COUNT,Cases,Total Cases: Female,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Male_CASE_COUNT,Cases,Total Cases: Male,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Female_HOSP_COUNT,Hospital,Total Hospitalized: Female,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Male_HOSP_COUNT,Hospital,Total Hospitalized: Male,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Female_DEATH_COUNT,Death,Total Deaths: Female,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Male_DEATH_COUNT,Death,Total Deaths: Male,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,CASE_COUNT,Cases,Total Cases,float64
../../../covid19demographics-fall/NY/data/data.csv,NY,HOSPITALIZED_COUNT,Hospital,Total Hospitalized,float64
../../../covid19demographics-fall/NY/data/data.csv,NY,DEATH_COUNT,Death,Total Deaths,float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Asian/Pacific-Islander_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Race/Ethnicity [Asian/Pacific-Islander]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Black/African-American_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Race/Ethnicity [Black/African-American]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Hispanic/Latino_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Race/Ethnicity [Hispanic/Latino]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_White_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Race/Ethnicity [White]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Asian/Pacific-Islander_HOSPITALIZED_RATE,Hospital,"Hospitalized Rate per 100,000: Race/Ethnicity [Asian/Pacific-Islander]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Black/African-American_HOSPITALIZED_RATE,Hospital,"Hospitalized Rate per 100,000: Race/Ethnicity [Black/African-American]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Hispanic/Latino_HOSPITALIZED_RATE,Hospital,"Hospitalized Rate per 100,000: Race/Ethnicity [Hispanic/Latino]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_White_HOSPITALIZED_RATE,Hospital,"Hospitalized Rate per 100,000: Race/Ethnicity [White]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Asian/Pacific-Islander_DEATH_RATE,Death,"Death Rate per 100,000: Race/Ethnicity [Asian/Pacific-Islander]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Black/African-American_DEATH_RATE,Death,"Death Rate per 100,000: Race/Ethnicity [Black/African-American]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Hispanic/Latino_DEATH_RATE,Death,"Death Rate per 100,000: Race/Ethnicity [Hispanic/Latino]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_White_DEATH_RATE,Death,"Death Rate per 100,000: Race/Ethnicity [White]",float64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Asian/Pacific-Islander_CASE_COUNT,Cases,# Cases Race/Ethnicity: Asian/Pacific-Islander,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Black/African-American_CASE_COUNT,Cases,# Cases Race/Ethnicity: Black/African-American,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Hispanic/Latino_CASE_COUNT,Cases,# Cases Race/Ethnicity: Hispanic/Latino,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_White_CASE_COUNT,Cases,# Cases Race/Ethnicity: White,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Asian/Pacific-Islander_HOSPITALIZED_COUNT,Hospital,# Hospitalized Race/Ethnicity: Asian/Pacific-Islander,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Black/African-American_HOSPITALIZED_COUNT,Hospital,# Hospitalized Race/Ethnicity: Black/African-American,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Hispanic/Latino_HOSPITALIZED_COUNT,Hospital,# Hospitalized Race/Ethnicity: Hispanic/Latino,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_White_HOSPITALIZED_COUNT,Hospital,# Hospitalized Race/Ethnicity: White,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Asian/Pacific-Islander_DEATH_COUNT,Death,# Deaths Race/Ethnicity: Asian/Pacific-Islander,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Black/African-American_DEATH_COUNT,Death,# Deaths Race/Ethnicity: Black/African-American,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_Hispanic/Latino_DEATH_COUNT,Death,# Deaths Race/Ethnicity: Hispanic/Latino,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Race_White_DEATH_COUNT,Death,# Deaths Race/Ethnicity: White,int64
../../../covid19demographics-fall/NY/data/data.csv,NY,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,0_17_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,0_17_DEATH_RATE,Death,"Death Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,0_17_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,18_44_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,18_44_DEATH_RATE,Death,"Death Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,18_44_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,45_64_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,45_64_DEATH_RATE,Death,"Death Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,45_64_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,65_74_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,65_74_DEATH_RATE,Death,"Death Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,65_74_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,75+_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [75+]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,75+_DEATH_RATE,Death,"Death Rate per 100,000: Age [75+]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,75+_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [75+]",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,City_Total_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Total",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,City_Total_DEATH_RATE,Death,"Death Rate per 100,000: Total",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,City_Total_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Total",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,DEATH_COUNT,Death,Total Deaths,float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,Female_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Female",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,Female_DEATH_RATE,Death,"Death Rate per 100,000: Female",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,Female_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Female",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,HOSPITALIZED_CASE_COUNT,Hospital,Total Hospitalized,float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,Male_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Male",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,Male_DEATH_RATE,Death,"Death Rate per 100,000: Male",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,Male_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Male",float64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,NEW_COVID_CASE_COUNT,Cases,Total New Cases,int64
../../../covid19demographics-fall/NY/data/dataV1.csv,NY,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,0_17_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,0_17_DEATH_RATE,Death,"Death Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,0_17_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,18_44_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,18_44_DEATH_RATE,Death,"Death Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,18_44_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,45_64_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,45_64_DEATH_RATE,Death,"Death Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,45_64_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,65_74_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,65_74_DEATH_RATE,Death,"Death Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,65_74_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,75+_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [75+]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,75+_DEATH_RATE,Death,"Death Rate per 100,000: Age [75+]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,75+_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Age [75+]",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,CASE_COUNT,Cases,Total Cases,int64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,City_Total_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Total",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,City_Total_DEATH_RATE,Death,"Death Rate per 100,000: Total",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,City_Total_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Total",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,DEATH_COUNT,Death,Total Deaths,float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,Female_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Female",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,Female_DEATH_RATE,Death,"Death Rate per 100,000: Female",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,Female_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Female",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,HOSPITALIZED_COUNT,Hospital,Total Hospitalized,float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,Male_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Male",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,Male_DEATH_RATE,Death,"Death Rate per 100,000: Male",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,Male_HOSPITALIZED_CASE_RATE,Hospital,"Hospitalized Rate per 100,000: Male",float64
../../../covid19demographics-fall/NY/data/dataV2.csv,NY,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/NY/data/dataV3.csv,NY,0_17_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [0-17]",float64
../../../covid19demographics-fall/NY/data/dataV3.csv,NY,18_44_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [18-44]",float64
../../../covid19demographics-fall/NY/data/dataV3.csv,NY,45_64_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [45-64]",float64
../../../covid19demographics-fall/NY/data/dataV3.csv,NY,65_74_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [65-74]",float64
../../../covid19demographics-fall/NY/data/dataV3.csv,NY,75+_COVID_CASE_RATE,Cases,"Case Rate per 100,000: Age [75+]",float64
